爆单站点招高薪送餐员可预支河南速飞快送生活服务有限公司,生活服务
投资管理培训生四川联亨资产管理有限责任公司,金融投资
外贸业务员宁波华荣胜化工有限公司,贸易
PA研发工程师浙江星曜半导体有限公司,电子技术
项目经理助理江苏爱帮智能装备有限公司,机械重工
原料产品销售（国内市场）大连医诺生物股份有限公司,医药
技术-Unity客户端工程师(应届生)船岛科技（上海）有限公司,网络游戏
主播招募运营实习生广东映客互娱网络信息有限公司,娱乐
HRBP实习生（上海）深圳市海柔创新科技有限公司,IT软件
品质测量员广东省惠州市“惠”聚优才工程云平台,认证检验
技术研发山东万豪生态农业集团股份有限公司,农业
技术销售工程师无锡信捷电气股份有限公司,电子技术
项目助理上海云扩信息科技有限公司,IT软件
车路系统工程师安徽海博智能科技有限责任公司,自动化
肉食管理储备干部牧原食品股份有限公司,农业
应用平台架构师（南京）江苏移动,电信运营
座舱系统集成工程师比亚迪股份有限公司,汽车
前端开发实习生【需尽快到岗】北京智谱华章科技有限公司,IT软件
电气人员浙江然自芯环保科技有限公司,环保
建设管理事业部项目管理岗新华发电2024,电力水利
国旅-视频制作助理上海文广集团2024,媒体
连锁餐饮门店CAD绘图实习生玻比派（上海）餐饮管理有限公司,餐饮娱乐
新能源电控工程师（宿迁）新新人力,新能源
网络推广专员（运营）北京明德耀中教育咨询有限公司,教育培训
平台产品经理北京达佳互联信息技术有限公司,互联网
4k起客服专员/助理+可小白广州市棒棒哒信息咨询服务有限公司,服务业
康复医师上海市黄浦区淮海中路街道社区卫生服务中心,医疗保健
招商运营实习生上海识装信息科技有限公司,互联网
QualityInspector-Structure空中客车(天津)总装有限公司,航天航空
市场实习生上海萃阳楼食品有限公司,快消
量化策略实习生（因子挖掘方向）成都迈普产业集团有限公司,金融投资
加油站营业员中智西安经济技术合作有限公司,服务业
仿真工程师丰凯利医疗器械（上海）有限公司,医疗设备
故事会素养教师(J32873)新东方教育科技集团有限公司,教育培训
国际业务（2024校招）天健会计师事务所（特殊普通合伙）,会计审计
物理教师（西安）兰州奇异物之理科技有限公司,教育培训
自动驾驶车辆动力学工程师（宿迁）新新人力,汽车
平面设计实习生广东酷集信息科技有限公司,广告
计划管理岗牧原食品股份有限公司,农业
工程测绘岗中建七局交通建设有限公司,建筑
床上用品设计人员南通泽昊纺织品有限公司,家具家电
投行岗实习生盈立数智科技（深圳）有限公司,金融投资
安全/区块链技术总监江苏移动,电信运营
1200-储备店长重庆苏宁易购销售有限公司,批发零售
软件开发实习生上海艾大软件有限公司,IT软件
机械、设备管理上海隧道工程有限公司构件分公司,机械重工
新媒体运营实习生成都卓拙科技有限公司,媒体
财务实习生润楹物业服务（成都）有限公司西安分公司,金融投资
网络安全高级攻防工程师江苏移动,电信运营
人力实习生仁励家网络科技（杭州）有限公司,互联网
财务助理湖北中才科技有限公司,金融投资
采购员（24届校招）济川药业集团有限公司,医药
频道内容运营实习生北京三快在线科技有限公司,新媒体
JAVA实习生（重庆）(J11231)重庆江小白酒业有限公司,快消
运营助理实习生浙江洛兮医疗科技有限公司,医疗保健
软件工程师南京亿高医疗科技股份有限公司,医疗设备
区域销售经理杭州青塔科技有限公司,IT软件
金融标注专员澳鹏数据科技（上海）有限公司,金融投资
安全管理江苏索普新材料科技有限公司,石油化工
初级java开发工程师上海亦恺互联网科技有限公司,IT软件
售前技术支持北京融信数联科技有限公司,IT软件
审计助理南京南审希地会计师事务所有限公司,会计审计
口腔科医生无锡市太工疗养院有限公司,医疗保健
项目管理实习生苏州同元软控信息技术有限公司,IT软件
运营实习生上海路捷鲲驰集团股份有限公司,新能源
外贸业务员浙江亿銮石油机械有限公司,贸易
基因改造工程师杭州唯铂莱生物科技有限公司,新能源
淘宝客服山东仁科测控技术有限公司,互联网
招聘网络运营岗北京新桐环保工程有限公司,环保
造价南京金中建幕墙装饰有限公司,房地产
产品文案实习生上海尚实电子商务有限公司,新媒体
财务审计（2024校招）天健会计师事务所（特殊普通合伙）,会计审计
配件营销经理（全国应届生）长沙简聘信息科技有限公司,快消
人力实习生(招聘)谷川联行有限公司,人力资源
华星光电宿管（实习生）龙湖物业服务集团有限公司广州分公司,物业管理
市场部实习生美心食品（广州）有限公司,快消
华润苏果管培生EMT华润万家有限公司,快消
运营助理无锡挚达物联科技有限公司,物流运输
半导体技术工程师（南京）新新人力,IT硬件
医学代表实习生（可转正）阿斯利康投资（中国）有限公司,医药
国际商家项目运营实习生上海识装信息科技有限公司,互联网
iOS远程线上实习（无经验可投）北京智乐活科技有限公司,IT软件
日语BD实习生上海宝尊电子商务有限公司,互联网
2024校招-安全工程师（北京）(J13979)北京北森云计算股份有限公司,IT软件
集团诉讼实习生（北京）网易（杭州）网络有限公司,媒体
生产/品质管培生雨润控股集团有限公司,快消
总账会计江苏西石沟农业开发有限公司,会计审计
人力资源实习生(招聘方向)柏斯速眠科技（深圳）有限公司,人力资源
影像评测实习生元时空智能科技（重庆）有限公司,IT软件
25届-C++后端开发-地图导航特斯拉汽车（北京）有限公司,IT软件
质量检验员宁波奥博汽车电器有限公司,汽车
给排水设计工程师悉地（苏州）勘察设计顾问有限公司,建筑
现场作业江苏开拓者国际物流有限公司,物流运输
贝壳找房-置业顾问北京链家置地房地产经纪有限公司海淀八里庄路分公司,房地产
平面设计师（电商美工）深圳市弘盛光源照明有限公司,电子技术
工程设计岗四川空分设备（集团）有限责任公司,加工制造
计算机类上市公司协会24秋招,IT软件
产品开发与统筹鑫荣懋果业科技集团股份有限公司,农业
2024届-博士-细胞培养工艺开发-宁波康龙化成（北京）新药技术股份有限公司,医药
後期製作深圳市前海深港现代服务业合作区管理局,媒体
法律实习生上海合合信息科技股份有限公司,法律
新媒体文案编辑中视金穗影视文化传媒(北京)有限公司,媒体
国内电商运营赣州谌云时代网络科技有限公司,互联网
应用技术工程师-意大利苏州汇川技术有限公司,IT软件
办公文职青岛博海志杰科技有限公司,办公用品
应用软件工程师（嵌入式）上海龙旗科技股份有限公司,IT软件
营销管培生四川奥邦古得药业有限公司,快消
采制样员西安鼎力燃料检测有限公司,化工
劳资管理中国能源建设集团东北电力第三工程有限公司,电力水利
汽车质量工程师（南通）新新人力,汽车
项目管理（长沙）中机国际工程设计研究院有限责任公司,电力水利
软件开发实习生北京魔门塔科技有限公司,IT软件
设计实习生（企业文化）良品铺子股份有限公司,快消
前台接待员嘉兴市清园酒店管理有限公司,餐饮娱乐
科研管培生成都第一制药有限公司,医药
陪诊师济南嘉高医疗服务有限公司,医疗保健
技术工程师安美微客（北京）互联网科技有限公司桂林分公司,电子技术
生产技术人员兄弟连供应链管理（天津）有限公司,加工制造
商务咨询管培生重庆好又快企业管理有限公司,咨询服务
运营总监助理上海迈醍文化传媒有限公司,媒体
高薪诚聘国内业务员凤岗天安,物流运输
工程管理实习生浙江晴天太阳能科技股份有限公司,新能源
职能类中国移动通信有限公司在线营销服务中心,电信运营
组织发展实习生网易（杭州）网络有限公司,媒体
财富经理广州拓银股权投资基金管理有限公司,金融投资
演出运营实习生苏州橙天叁六零剧场有限公司,娱乐
机械设备安装技工广东联兴建设有限公司,加工制造
销售代表广东华钰建设有限公司,批发零售
运营实习生杭州索益网络科技有限公司,互联网
数据对接实习生好多素教（浙江）网络科技有限公司,互联网
质检分析员江苏杭氧工业气体有限公司,化工
2024届校招-海外业务类雅迪科技集团有限公司,新能源
工艺工程师江苏功成生物科技有限公司,医疗设备
工程动力部工程师（暖通、气化、电气、水系统、运维）东台晶澳太阳能科技有限公司,新能源
